date,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
20210111,0,0,0.8298,0.402266667,0.202867187,0.8591,0,0,0,0.23015,0.065416667,0,0,0,0.61035,0.353685714,0.39005,0.2911,0.432790909,0.0418,0.177427273,0,-0.11315,0.508,0,0,0,0.341366667,0,0.3498,0,0.3955375,0,-0.17975,0.303433333,0.333175,0.8031,0.293833333,0.340266667,0,0.386783333,0,0.28702,0.422915385,0,0.0972,0.863,-0.272066667,0.42455,0,0.9169
20210112,0,0,0.680975,-0.045977778,0.192555556,-0.207966667,-0.6705,0,0,0.241671429,0.344766667,0,0.9378,0,0.238466667,0.57618,0,0.9672,0.342566667,0.309257143,0.264078571,0,-0.2628,0.0772,0.52015,0.08895,-0.5719,0.40114,0,0,0,0.281142857,0,0.33776,0.312754545,0.058528571,0.8564,0.18845,-0.13675,0,0.33025,0,0.5411,0.071842857,0.61415,0,0.288175,0.075015385,0.27115,0,0
20210113,0,0,0,0.3612,0.173411475,0.2997,0,0,-0.5256,0.4018,0.285033333,0,0,0.128,0.4926,0.55722,0.7184,0.8847,0,-0.035566667,-0.16735,0.6124,0,0.039133333,0,0.6434,0.1806,0.8762,0,0,0,0.232957143,0,0.6748,0.0271,0.4213,-0.3818,0.5106,0.443,0.0772,-0.5994,0,0.21075,-0.09148,0,0.5651,0.204883333,0.058009091,0.29295,0,0
20210114,0,0,0,0.4719,0.113435897,0.2294,0.5106,0,0,0.16095,0.1246625,0,0,0.5255,0.415925,0.104683333,0,0.3238,0.3797625,0.5020625,0.27686875,0,0.72015,0.33405,0,0.8885,0,0.47885,0,0,0,0.2616,0.8095,0.2139,0.145106897,0.03848,0.4753,0.06775,0.303375,0.3712,0,0.25,0.51535,0.184327778,0.180733333,0.40338,0.52125,0.20122,0.60515,0,0
20210115,0,0.1806,0.8902,0.427385714,0.28418913,0.06262,0,0,0,0.298025,0.03125,0,0,0,0.21005,0.419466667,0.179825,0.3392,0.225005882,0.2245375,0.3286125,0.4803,0.272766667,-0.239433333,0.440925,0.1591,0,0.47872,0,0,0,0.172566667,0.4196,0.4421,0.15928,0.16335,0,0.237754545,0.393133333,-0.7482,0.4997,-0.5152,0.3259,0.30103,0,-0.2572,0.572825,0.326755556,0,0,0
20210116,0,0.3382,0.2038,0.196533333,0.203285714,0.487633333,0,0,0,0.4402,-0.012733333,0,0,-0.1759,0.23965,-0.0557,0.4215,0.668366667,0.677525,0.446125,0.092258333,0,0,0.4118,0,0,0,0.4588,0,0.142733333,0,0.32471,0,0,0.28980625,0.0122,0.3182,0,0.1773,0.8885,0,0,0.39175,0.396991667,0.8439,0.07802,-0.0641,0.68342,0,0,0
20210117,0,0.2287,0,0.53384,0.333528947,0.39795,0,0,0,0,0.3458,0,0,0,0.382966667,0.55606,0,0,0,0.577066667,0.3952125,0,0.61435,0.6588,0.394,-0.4767,0.184925,0.1204,0,0,0.516,0.035233333,0,0.4445,0.155964286,0.329142857,0,-0.17755,0.39225,0.5106,0,0,-0.034075,0.610977778,0,0.69868,0,0.41395,0.9413,0,0
20210118,0,0.8388,0,0.5062,0.288463636,0.71975,0,0,0,0.4551,0.43412,0,0,-0.0231,0.87815,0.137822222,0.4215,0,0.237416667,0.47505,0.313936364,0,0.4032,0.586466667,-0.1816,0.1909,0.1017,0.3256,0,0,0,0.8148,0.7424,0,0.140857143,0.3892,0,0,0.08398,0,0.705366667,0,-0.4753,0.431892308,0.6824,0.3804,0,-0.027855556,0.4574,0,0
20210119,0,-0.7351,0,0.27713,0.251078571,0.334333333,0,0,0,0.122228571,0.35872,0,0.6351,0,0.48975,0.327027273,0,0,0.321925,0.534022222,0.233377273,0,0,0,0.417,0.6545,0.2144,0.094875,0,0,0,0.419927273,0,0.128,0.147105882,-0.02058,0,0.363925,0.3327,0,0.267833333,0,0.043525,0.31606,0,0.6908,-0.090566667,0.2740125,0,0.4404,0
20210120,0,0,0.3099,0.2003,0.202444828,0.130675,0,0,0,0.17582,0.2842,0,0.5684,0.8268,0.38535,0.092833333,0.9744,0,0.19946,0.37235,0.194333333,0,0.4008,0,0,-0.051266667,-0.6411,0.045516667,0,0.075433333,0,0.1854,0,0.0772,0.333141667,0.5411,0.717,0.659533333,0.4604,0,0.42205,0,0.5203,0.561033333,0.421933333,0.09176,0,0.27102,0.4003,0,0
20210121,0,0,0.1231,0.165725,0.163694444,0.384775,-0.6114,0,0,0.6863,-0.04562,0,-0.4588,0,0,0.0657,0.4215,0,0.104271429,0.42875,0.2549,0,0,0,0.87685,0.1817,0,0.260277778,0,0,0,0.298590909,0.6114,0.4404,0.01075,0.291757143,0.765,0.28104,0.9337,0,0.4019,0,0.5859,0.177015385,0.41975,0.295425,0,0.162872727,-0.1531,0.5411,0
20210122,0,0.97,0.6146,0.1739,0.196536364,0.73045,0,0,0,0.123090909,0.284572727,0,0,0.74405,0.711566667,0.09428,0,0.5912,-0.01166,0.53435,0.250255,0.8745,0.7717,0.075733333,0.050733333,0.48775,0.7269,0.0744,0,0.54555,0,0.09069,0.8619,0.45855,0.298233333,0.15306,-0.2362,0.7974,0.6483,0,0.58535,0,0.686033333,0.52744,-0.4754,0.262333333,0.20315,0.192816667,0,0,0
20210123,0,0.4019,0.1893,0.231014286,0.357714894,0.9577,0.2287,0,0,-0.09878,0.140985714,0,0,0.3715,-0.1909,0.29225,0.4215,0,-0.0254,0.3831,0.237609091,0.47205,0.4019,0,0.308566667,0.6166,0.175566667,0.511657143,0,0,0.8151,0.05116,0,0,0.231728571,0.44255,0.3595,0.1177,0.447225,0,0.399933333,0,0,0.353358824,-0.281,0.4163,0.4322,0.20364,0,0,0
20210124,0,0.6486,0.8481,0,0.238502857,0.6261,0,0,0,0.254713333,0.41728,0,0,0.1854,0.4008,-0.06422,0.128,0,0.153275,0.4612375,0.366861538,0,0.62115,0.1779,0.519166667,0,0,0.2616,0,0,0,0.396466667,0,0.540266667,0.1844,0.5399,0,0.69575,0,0,0.31845,0,0.066533333,0.1695375,0,0.645775,0.123475,0.3395,-0.296,0,0
20210125,0,0.46365,0.765,0.112383333,0.192411765,0.47005,-0.00425,0,0,0.59995,0.3969875,0,0.2083,0,0.104766667,0.232755556,0,0.508,0.479444444,0.4727,0.125445,-0.2732,0,0.564833333,0.5544,0.236033333,0.5574,0.4769,0,0.32985,0,0.507125,0.8892,0,0.28288125,0.17025,0.2233,0.38873,0.07955,0.4532,0.8519,0,0.6916,0.4342375,0.37415,0.564733333,-0.190633333,0.274833333,0.20165,0,0
20210126,0,0.4898,0.128,0.1664,0.272578947,0.78495,0,0,0,0.398528571,0.4981,0,0,0,0.134175,0.3656,0.436666667,0.7506,0.17,0.70526,0.123613333,0,0.591666667,0,0.41278,0,0,0.41617,0,0,0,0.1405125,0,0.20425,0.252311765,0.419,0.37985,0.16192,0.207375,0.4887,0.243966667,0,0.0563,0.133614286,-0.148,0.4588,-0.1909,0.291836364,0,0,0
20210127,0,0.83925,0,0.38148,0.229793023,0.26335,0.9577,0,0,0.202816667,0.43108,0,0.68505,0,0,0.349176923,0,0.9577,-0.7929,0.2736,0.189233333,0,0.34,-0.0516,0.218657143,0,0.5106,0.230266667,0,0,0,0.54055,0.5994,0.593666667,0.296535294,0.17028,0,-0.071214286,0.32454,0,0.296,0,0,0.358713333,0.6597,0,0.2787,0.2564625,0,0,0
20210128,0,0.76775,0.11315,0.3491,0.33981,0.6219,0.8519,0,0,0.3568,0.319733333,0,0,0,0.465914286,0.476071429,0.585366667,0.440833333,0.3518,-0.34,0.306188889,0.8547,0.1267,-0.1027,-0.2732,0.2123,0.7579,0.44938,0,0.3182,0,0.292208333,0.4019,0.52015,0.35031875,0.509072727,0.9353,-0.050833333,0,0.4019,0.74955,0,0.783,-0.0230125,0,0.517957143,0.317133333,0.110933333,0,0,0
20210129,0,0.673175,0.6369,0.32786,0.206258904,0.299933333,0,0,0,0.667442857,0.414615385,0,0.401166667,0.52685,0.408522222,0.137128571,0,0.4771,0.322742857,0.292672222,0.270911765,0,0.341433333,0.42765,0.7444,0.7729,0,0.382911765,0,0,0,0.36815,0.577066667,0.133966667,0.369424138,0.552544444,0,0.134733333,0.290522222,0.467433333,0.50712,0,0.392428571,0.322811765,0.4115,0.6022,0,0.090611111,0.2287,0.503325,0
20210130,0,0,0.40095,0.437366667,0.354380435,0.7403,0.5106,0,0.5972,0.7424,0.66098,0,0,0.53475,0.439833333,0.2405,0.7906,0,0.3348,0.6448,0.2756875,0,0,0,0.6047,0.8805,0,0.252633333,0,0,0,0.32398,0,0.391433333,0.3427,0.336725,0,0.3515,0.2287,0.8957,0.43035,0,0.454375,0.355275,0,0.319233333,-0.044475,0.2054625,0.4391,0,0.5994
20210131,0,0.6249,0.9042,0,0.217117778,0.38562,0.5106,0,0,0.12782,0.219233333,0,0,0,0.152466667,-0.31845,0.9357,0.4753,0.08455,0,-0.0797,0,0,0,0,0,0,0.23984,0,0.5562,-0.4404,0.28425,0,0.204133333,-0.010354545,-0.184557143,0,-0.0622,0,0,0.33025,0,0,0.0626,0,0,0.603966667,0.189728571,0.6988,0,0
20210201,0,0,0,0.5407,0.3603,0.6267,0.75,0,0,0.309075,0.51048,0,0,0,0.10975,0.46897,0,0,0.590166667,0.43074,-0.072990909,0.496266667,0.3921,0,0.12765,0,0.1458,0.59625,0,0,0,0.146054545,0,0,0.064786667,0.47685,0,0.0510875,-0.20995,0.7003,-0.0763,0,0.6808,0.198166667,0.5411,0.8074,0.091066667,0.1341875,0,0.7681,0
20210202,0,0,0,0,0.308116667,0.5719,0.143475,0,0,0.23414,0.22095,0,0,0,0.3271,0.32116,0,0.2502,0.41355,-0.1174,0.338130769,0,0,-0.041233333,0.2287,0.753,0,0.4258,0,0,0,0.396977778,0,0.8507,0.453764286,0.263883333,0,-0.23835,0.0908875,-0.4199,0.4588,0,0,0.310069231,0,0.030675,0.367325,-0.1876875,0.0386,0,-0.5419
20210203,0,0,0,0.5511,0.353140741,0.456375,0,0,0,0.15815,0.420833333,0,0,0,0.152466667,0.53235,0,0.4574,0.47565,0.073133333,0.208657143,0,0.73566,0.1548,0.6357,0.4199,0.63935,0,0,0,0,-0.05955,0,-0.13344,0.317072222,0.52616,0.5574,0.9081,0.716966667,0,0,0,0,0.075083333,0,-0.1875,0.123666667,-0.046788889,0,0.9531,0
20210204,0,0,0.46932,0.403066667,0.348473333,0.3729,0,0,0,0.425475,0.242975,0,0,0,0.35295,0.225,0.4574,0.193975,0.325725,0.266933333,0.195783333,0,0,0.05985,0.66615,0.346633333,-0.2023,0.047571429,0,0,0.7102,0.2408,0,0.16865,0.32375,0.09828,0,-0.180766667,-0.0814,0,0,0,0.72335,0.306654545,0.57385,0.570633333,0,-0.00402,0,0,0
20210205,0,0,0.8625,0.3069,0.183192857,0.7417,0,0,0,0.134442857,0.180292308,0,0.265733333,0.1462,0.441066667,0.031785714,0.7512,0.35335,0.11966,0.1792,0.234085714,0.28845,0.4964,-0.2244,0,0,0,0.521885714,0,0,0,0.164525,0,0,0.178941176,0.192475,0,0.1632,0.3657375,0.1135,0.4632,0,0.205475,0.291268421,0.526,0.5719,-0.4588,0.34235,0.05165,0.6239,0
20210206,0,0,0,-0.289633333,0.29828,0.5678,0,0,0,0.367325,0.279333333,0,0.8398,0,0.58655,0.11435,0,0,0.32192,0.34406,0.09468,-0.9559,0,0,0.3985,0.58375,0.26275,0.10135,0,0,0,0.37016,0,-0.3818,0.219407143,0.3202875,0,0.122675,0,0.5174,0.301275,0,0,0.226838889,0,0.70575,0.21455,0.1006,-0.1806,0,0
20210207,0,0,0,0.4024,0.377316667,0.3612,0,0,0,0.247666667,0.460616667,0,0.6486,0,0.74395,0.283471429,0.2661,0,0.57965,0.858233333,0.277225,0,0,0,0,0.03615,0,0.38888,0,0,0.755,0.1155,0.7647,0.23185,0.050827273,0.18906,0,0.2085,0.366733333,0,0.8229,0,0.3798,0.399127273,-0.3182,0.01015,0.20095,0,0.24635,0,0
20210208,0,0,0.9117,0.16238,0.40365625,0.85855,0,0,0,0.43878,0.2835,0,0,0,0.270125,0.1703,0,0.6369,0,0,0.14185625,0,0,0,0,0,0.5574,0.1405,0,0,0,0.504025,0,0.4588,0.16516875,0.519325,-0.01005,0.25,0.193566667,0,0,0,0.32045,0.4725,0,0.691633333,0,0.024272727,0.538833333,0,0
20210209,0,0.1511,0.4738,-0.0449,0.24024878,-0.2732,0.44795,0,0,0.330018182,0.587925,0,0,0,0.665633333,0.312,0,0.743166667,0.5307,0.727233333,0.138354545,-0.2202,0.237,0,0.34572,0,-0.156225,0.691866667,0,0.7074,0,0.478036364,0,0.1806,0.187781818,0.39635,0.613433333,0.196175,-0.2038,0,0,0,0.3612,0.31608,-0.0386,0.35015,0.034066667,0.181633333,0.296,0.7579,0
20210210,0,0.9538,0.03355,0.0886,0.217517073,-0.329266667,0,0,0.4738,0.217542857,0.395555556,0,0.9217,0,0,0.675566667,0.44462,0.77025,0.2202,0.507933333,0.1381,0,0,0,0.437533333,0.0772,0.312533333,0.301909091,0,0,0,0.4748,0,0.2532,0.195338462,0.67005,0.6361,-0.094066667,0.2993,0,0.4926,0,0.51685,0.4933625,0,0.73,0.381725,0.254321429,0.31845,0,0
20210211,0,0.4655,0,0.02105,0.194075,0.351283333,0.7088,0,0,0.222,0.510866667,0,0,0,0.622,0.641366667,0.5719,0.9186,0.1987,0.273575,0.241483333,0.0813,0.1468,0.8316,0.0772,0,0,0.553225,0,0,0,0.2217125,0,0,0.09685,0.518675,0.320375,-0.4088,0,0,-0.146333333,0.4767,0.2589,0.423290909,0.9309,0.352266667,-0.07925,-0.03425,0.2553,0,0
20210212,0,-0.1531,0.5106,0.384681818,0.283237255,0.61215,0,0,0,-0.410533333,0.08362,0,0,0.6435,0.383571429,0.060983333,0,0.272533333,0.319775,-0.213016667,0.334766667,0.8122,-0.7845,0.309766667,0,0,0.1363,0.47035,0,0,0.6037,0.211322222,0.4033,0,0.399844444,0.7497,0.594566667,0.05695,-0.13908,0,0.431833333,0,0.1055,0.309969231,-0.16115,0,0.08785,0.42366,0.17,0,0
20210213,0,0,0,0.236533333,0.225364516,0,0,0,0,0.045625,0.41485,0,0,0.9272,0.8519,0.612416667,0,0.156266667,0.201275,-0.14124,0.2438,0,0,0,0,0,0,0.28255,0,0,0,0.033666667,0,0.829,0.199461111,0.57435,0.9333,0,0.3482,0,0.4574,0,0.42775,0.336264286,0.7574,0.5833,0,0.0952,0.788166667,0.8997,0
20210214,0,0.7947,0,0.4861,0.485880488,0,0,0,0,0.18275,0.18514,0,0.1531,0,0.3484,0.6139,0,0.408466667,-0.1591,0.358325,-0.0056625,0,0,0.834733333,0.716666667,0,0.25,0.693,0,0,0,0.2781,0,0,0.446675,0.6759,0,0.23832,0,0,0.3818,0,0.77865,0.587846154,-0.2023,0.6474,0.38365,0.89135,0.4899,0,0
20210215,0,0,0.641433333,-0.106066667,0.45797037,-0.3612,0,0,0,0.327725,0.436825,0,0.9504,0,0.625383333,0.253833333,0.69,0,0.167033333,0.371075,0.231028571,0,0,0.9476,0.7959,0,0.5719,0.64716,0,0,0,0,0,0,0.162869231,0.8239,0.8628,-0.517966667,0.14985,0.7444,0.554033333,0,0.2023,0.229191304,0,0.9022,-0.5719,-0.15016,0,0,0
20210216,0,0,0.3442,0.17855,0.287757143,0.481066667,0,0,0,0.317988889,0.082744444,0,0,0,0.13826,0.37685,0.5242,0.8777,0.25233,0.31845,0.322027273,0,0.78185,0.24695,0.436933333,0.001566667,0,0.31196,0,0,0,0.3734875,0,0.53165,0.003909091,0.5605,0.4466,0.4019,0.42565,0,0.7793,0,-0.3612,0.050970588,0,0.447666667,0,0.2206,0.6369,0,0
20210217,0,-0.4404,-0.6705,0.3655,0.249586842,0.3237,0.7579,0,0,0.416225,0.26155,0,0,0,0.040216667,0.43957,0.3861,0,0.6597,0.480775,-0.24644,0,0,0.25,0.39775,0.20015,0.7263,0.423866667,0,0,0,0.5063,0,0.228166667,0.298114286,0.473925,0.0772,0.29145,-0.2414,0.3135,-0.03405,0,0,0.083775,0,0.4404,0.2557,0.014953846,0.1998,0,0
20210218,0,0,0,0.2498,0.260625641,0.296566667,0.4404,0,0,0.095366667,0.441757143,0,0,-0.091,0.470225,0.155,0,0.205233333,0.2754,0,0.223557143,0,0,0.6369,0.3195,0.229533333,0,0.11148,0,0.6908,0,0.23838,0,-0.17,0.1004,0.372083333,0,-0.3595,0.431833333,0,0,0,0.375171429,0.242053846,0.4906,0.4549,0.16985,-0.28125,0,0,0
20210219,0,0.6476,0,0.37445,0.312686047,0,0,0,0,0.67046,0.144,0,0,0.335325,0.197525,0.7402,-0.3384,0.430842857,0,-0.033166667,0.187472727,0,0.5174,0.474,0.556833333,0,0,-0.102633333,0,0,0,0.158125,0,0.37895,0.030709091,0.10807,0.5994,0.3291,0.274225,0,0.8519,0,0.380833333,0.3278,-0.77,0.42116,-0.035066667,0.20385,0.7814,0.4019,0
20210220,0,0,0,0.0543,0.239590909,0.489666667,0.8176,0,0,0.28894,0.342036364,0,0,0.128,0.448,0.3047,0.031533333,0,0.24795,0.3526,0.227054545,0,0,0.8885,0.678533333,-0.1591,0.164633333,0.1204,0,0,0.3612,0.0715,0.4033,0,0.315141667,0.379375,0,0.3821,0,0,0,0,0,0.24921,0.1655,0.506766667,-0.3612,0.336233333,0,0.7269,0
20210221,0,0.5719,0.4574,0,0.272828571,0.173675,0,0,0,0.1727,0.613811111,0,0.1531,0,0,0.4429,0,0,0.40005,0.609333333,0.344075,0,0.4581,0,0,-0.5848,0.20095,0.255966667,0,0,0,0.167825,0.4033,0,0.301108333,0.02335,0,0.24158,0.296,0,0,0,0.4144,0.5575,-0.25,0.4574,0,0.373566667,0.4118,0,0
20210222,0,0,0,0.624166667,0.2919625,0,0.6475,0,0,-0.083742857,0.05055,0,0.7777,0,0.7783,-0.18158,0.2905,-0.07655,0.3706,-0.02556,0.231054545,0,0,0,0,0,0.65595,-0.0255,0.7297,0.6378,0,0.01438,0.4033,-0.21075,0.193936364,0.298566667,0.5559,0.0488,0.7351,0,0.114233333,0,0.7594,0.297328571,-0.226666667,0,0,0.009241667,0.3802,0,0
20210223,0,0.06375,0,0.322475,0.235641935,-0.19355,0.836,0,0,0.36345,0.57305,0,0,0,0.564228571,0.35198,-0.9201,0.514233333,0.1204,0.472166667,0.0301375,0,0,0,-0.2553,0,0.8455,0.276566667,0,0,0,-0.026666667,0,0.68524,0.180785714,0.65325,0,0.026925,0.0024,0,0.450125,0,0.225233333,0.11646,-0.5574,0.31245,0.12355,0.0872,0,0,0
20210224,0,0.7783,0.9274,0.8091,0.378684444,0.3856,0,0,0,-0.009875,0.280018182,0,0,0.5411,0.118671429,0.346466667,-0.28635,0.517566667,0.29976,0.75135,0.138864286,0,0.3612,0.4541,0,0.7597,0,0.453357143,0.6133,0,0,0.470633333,0.4033,0.5437375,0.133484615,-0.0198,0,0.274166667,0.135275,0.4941,0.421266667,0,0.431,0.227666667,-0.276125,0,0,0.09268,-0.7243,0,0
20210225,0,0.6369,0,0.091066667,0.223421739,0.072733333,0,0,0,0,0.42595,0,0,-0.091066667,0.154442857,0.03714,0,0,0.00416,0.4574,0.144218182,0,0,0,0.191933333,0.1591,0.16795,0.31654,0,0,0,0.322416667,0,0.4339,0.090636364,0.274125,0,0.443,0.313275,0.5994,0.46965,0,0.12055,0.357304762,-0.65005,0.211366667,0,0.20421,0,0.0494,0
20210226,0,0.4019,0.6175,0.438183333,0.383346341,0,0,0,0,0,0.58108,0,0,0.7455,0.124466667,0.20545,0,0.6444,0.45614,0.207325,0.317092308,0,-0.1595,0.4372,0,0.3404,0.11865,0.520516667,0,0.089875,0,0.251877778,0.8442,0.6932,0.47864375,0.445833333,0,-0.03242,0.6597,0,0,0,0.134433333,0.216,0,0,0.4767,0.4939,0.72325,0,0
20210227,0,0.8832,0,0.22905,0.173022857,0.7878,0,0,0,0.32052,0.1754,0,0.455,0,0.8555,0.3276375,0,0.48685,0.396116667,0.171925,0.313611111,0,0,0,-0.7111,0.89795,0,0.266954545,0,0,0,0.5343,0.3054,0.382816667,0.269028571,0.3399,0,0.11175,-0.47545,0,0.6174,0,0.1166,0.076946667,0.2548,0.7339,0,0.606566667,0.6705,0,0
20210228,0,0,-0.1779,0.17485,0.229218182,-0.7783,0.21075,0,0,0.398266667,0.398583333,0,0,0,0.37732,0.35034,0,0,0.678433333,0.56002,0.266257143,0,-0.1027,0,0,0,0,0.331514286,0,0,0,0.20255,0,0.59945,0.3629,-0.34,0.2263,0.36596,0.454,0,0.8519,0,0.2167,0.10144,0,0.173866667,0,0.72945,0,0,0
20210301,0,0.0576,0,0.067433333,0.394472973,0.013766667,0.5423,0,0,0.626344444,0,0,0,0.836,0.4868,0.30876,0,0.869,0.7848,0.2824,0.13415,0.3182,0,0,0.1779,0.533966667,0,0.59506,0,0,0,0.54138,0,0.6932,0.078922222,0.3854,0,0.380825,0.0464,0.25465,0.35328,0,0.07135,0.29181,0.1491,0.42775,0,0.009075,-0.2123,0,0
20210302,0,0.9556,0,0,0.30352619,-0.0964,0.9081,0,0,0.343425,0.155616667,0,0,0,0.274675,0.66735,0,0.4939,0.3747,0.305316667,0.081615789,0.2867,0,0.0772,0.7183,0.76145,0.05135,-0.7351,0,0,0,-0.075433333,0,0.54806,0.221844444,0.053775,0,0.229911111,0.6458,0,0.395566667,0,0.28595,0.460666667,0.4531,0.3047,0,0.254583333,0,0,0
20210303,0,0.1204,0,-0.006533333,0.195674194,0.8519,0.6164,0,0,0.6367,0.131325,0,0.8519,0,0.33152,0.085666667,0.394733333,0.3612,0.371875,0,-0.03811,0,0,0.2842,0.35335,0,0,0.26335,0,0,0,0.38284,0.69735,0.33305,0.205854545,0,0.7569,0.107216667,0.5411,0,0.31845,0,0,0.283085714,0,0.5236,0,0.132623077,0,0.6988,0
20210304,0,-0.5719,0,0.366125,0.215787179,0.34495,0,0,0,0.0940125,0.345366667,0,0.4923,0,-0.13735,0.294614286,0.6249,0.7506,0.681633333,0.1411,0.245871429,0.3291,0,0,0.3408,0,-0.3316,0.489425,0,0.370675,-0.1513,0.2205,0.8225,0.54312,0.346053333,-0.142975,0.3612,0.29365,0,0,0.8607,0,0.439425,0.248640909,0.2232,0.1767,0,0.283711111,0.4753,0,0
20210305,0,0.37095,0.882,0.38931,0.245563043,0.82474,0.8977,0,0,0.238742857,0.03968,0,0,0.69,0.4848,0.3713,0,0.53558,0.7028,0.21754,-0.187409091,-0.807,0,0.296,0.70535,0.14628,0,0.301814286,0,0,0,-0.1372,-0.5719,0.38092,0.464536364,0.282483333,0.453033333,0.184375,0.2162,0,0,0,0.44765,0.32594375,0.0171,0,0,0.559,0,0.7269,0
20210306,0,0,0,0.2497,0.295267442,0.5378,0,0,0,0.62274,0.232316667,0,0.42955,0,0.43255,0.406325,0,0,0,0.58775,0.109358333,0.4404,0,0.4404,0.308016667,0.5696,0,0.38985,0,0,0,0.2448,0,0.5028,0.231953333,0.257116667,0.933,0.25712,-0.000233333,0,0,0,0.26995,0.289658333,0,0.4087,-0.35025,0.23835,0,0,0
20210307,0,0,0.6696,-0.03728,0.336409756,0,0,0,0,0.307428571,0.5038,0,-0.03635,0.4404,-0.155175,0.271366667,-0.28595,0.636,0.7494,0.11435,0.124236364,0,0.0085,0,0,0.6705,0,0.293133333,0,0,0,0.27935,0,0.642314286,0.039583333,0.2355,0,-0.2295,0.0974,0,0,-0.0772,0.5311,0.395775,0,0.7342,0.66705,0,0,0.6369,0
20210308,0,0,0,0.1468,0.251181818,0.4508,0.4019,0,0,0.476266667,0.45528,0,0.243233333,0,0.38585,0.287011111,0,0.4767,0.4996,-0.1468,0.24453,0,0.48805,0.3595,0,0.5155,0.31845,0.38915,0,0,0,0.222233333,0,0,0.2753,0.382811111,0.2233,0.0159,0.5093,0,-0.053175,0,0.3712,0.219275,0,0.4135,0,0.11098,0,0,0
20210309,0,0.62175,0,0.5202,0.369686047,0,0,0,0,0.232066667,0.462344444,0,0.6815,0,0.369025,-0.1471,0,0,0.798575,0.276128571,0.1172375,0.1945,0,0.3612,0.1806,-0.27055,0,0.2948,0,0,0,-0.074585714,0,0.492266667,0.141966667,0.29185,0,0.061033333,0.30636,0.438566667,0.42965,0,0.6381,0.473072222,0,0.4559,0,0.147133333,0,0,0
20210310,0,0.4574,0.25725,0.236166667,0.353184,0.7011,0.3592,0,0,0.4187,0.2161,0,0.23765,0,0.09265,0.405128571,0,0.5381,0.68014,0.41526,0.428317647,0,0,0,0.72515,0.4008,-0.044033333,0.288585714,0,0.315,-0.1691,0.473125,0,0.674433333,0.329182353,0.385966667,0.5719,-0.011414286,0.7322,0,0.043375,0,0.403375,0.291936,0.413133333,0.8122,0.6808,-0.0314625,0.4019,0,0
20210311,0,0.49525,0,0.193175,0.300811111,0.213875,0.0502,0,0.8625,0.28601,0.23300625,0,0.1366,0,0.2401,0.456915385,0.78985,0,0.2464,0.269,0.29252,0,0,0.223775,0.19245,0.238433333,0,0.313471429,0,0,0,-0.071583333,0,0.35336,0.346872727,0.258033333,0,0.0629,0.295575,0,0.34278,0,0,0.481965,0.4577,0.35945,0,-0.011854545,0.236533333,0,0
20210312,0,0,0,0.4789625,0.322809804,0.1531,0,0,0.13555,0.10782,0.1955,0,0,0.487233333,0.5353,0.193726667,0.9577,0.415266667,0.8869,0.170788889,0.186583333,0,0,0.12755,0.42595,0.14025,0.164633333,0.455777778,0,0,-0.1513,0.075183333,0.4574,0.455166667,0.23448125,0.506111111,0,0.138483333,0.4574,0,0.435566667,0,0.44995,0.289613333,0.2335,0.725925,0.4199,0.3666,0.311633333,0,0
20210313,0,0,0,0.0953,0.343595,0.8591,0.8779,0,-0.4939,0.5023625,0.19493,0,0.495433333,0,0.294166667,0.25866,-0.066875,0.662233333,0.28036,0.46668,0.18031,0.4302,0,0.4467,0.441733333,0,0,0.479825,0,0,0,0.06781,0,0.077966667,0.309235294,0.254766667,0.4505,0.0494,0.355955556,0,0.4525,0,0.4104,0.54026,0.4215,0,0.453025,0.413407692,0,0.9186,-0.3612
20210314,0,0.4574,0,0.51985,0.427532653,0.7384,0,0,0,0.656114286,0.4664,0,0.7351,0,0.5004875,0.165625,0.148,0.0579,-0.2287,0.71376,0.374633333,0,0.2123,0.3854,0.54715,0.9286,-0.32985,0.260766667,0,0,0,0.492025,0.100825,0.6873,0.0918,0.133785714,0,-0.6956,0,0.56975,0.70755,0,0.39,0.635446154,0.8519,0.574383333,0.555766667,0.17714,0.482775,0,0
20210315,0,0.282325,-0.6249,0.25508,0.221603448,0.2597,0.3853,0,0,0.297613333,0.414721429,0,0,0,-0.015,0.37865,0,0.530225,0.543966667,0.2397,0.409488889,0.6696,0.2257,0.2294,0,0.165166667,0,0.359372727,0,0,0,0.322254545,0.4033,0.596875,0.34778,0.307581818,0.64385,0.42775,0.364766667,0.60655,0.46524,0,0.6319,0.368618182,0.3822,0.703966667,0.07555,0.063857143,0.8715,0,0
20210316,0,0.4566,-0.5574,0.3449,0.146738356,0,0.5423,0,0,0.523614286,0.2398,0,0,0,0.207533333,0.112516667,0.1511,0.243525,0.537071429,0.7039875,0.48357619,0,0.5478,0.33528,0.6116,0,0.31816,0.5115375,0,0,0,0.243328571,0.134433333,0.273477778,0.466995,0.34944,0,0.5041,0.2294,0.304933333,0.7512,0,0.5915,0.632525,0,0.570116667,0,0.16478,0,0,0
